Data_Venda;Nome_Cliente;Cidade;Produto;Quantidade;Valor_Unitario;Valor_Total
2023-12-28;Pietra Ferreira;Porto;Smartphone;10;147.19;1471.9
2025-04-06;Luana Lima;Siqueira;Mouse;7;1580.29;11062.03
2025-07-09;Paulo Melo;Caldeira;Notebook;1;778.59;778.59
2024-01-28;Henrique Caldeira;Pacheco;Mouse;5;841.34;4206.7
2025-06-14;Luna da Mata;da Mota Paulista;Teclado;3;2122.27;6366.81
2025-06-17;Dra. Lívia Araújo;Almeida;Monitor;4;2212.25;8849.0
2024-05-24;Brenda Aparecida;Mendes de Cassiano;Smartphone;6;2377.76;14266.56
2024-07-20;Melissa Teixeira;Castro;Smartphone;7;2725.64;19079.48
2025-08-26;Vinicius da Costa;Pastor;Smartphone;4;2690.66;10762.64
2024-01-29;Sr. Rodrigo Barbosa;Costela da Praia;Notebook;2;361.3;722.6
2024-07-22;Davi Lucas Ribeiro;Dias das Pedras;Mouse;2;1620.02;3240.04
2024-05-25;Davi Lucca Freitas;Barros;Monitor;4;2653.35;10613.4
2025-01-24;Brayan Cunha;Pinto de Minas;Teclado;6;777.5;4665.0
2025-07-20;Ana Luiza da Costa;Nunes;Notebook;2;910.79;1821.58
2024-02-14;Paulo Fogaça;Ramos de Minas;Mouse;4;2505.7;10022.8
2025-07-09;Ísis Campos;Mendes;Teclado;7;2566.6;17966.2
2024-12-15;Sra. Clara Gonçalves;Melo;Mouse;10;2054.32;20543.2
2025-07-29;Isadora Teixeira;Alves;Smartphone;3;1275.0;3825.0
2025-03-03;Benício Lima;Nascimento da Mata;Smartphone;3;742.71;2228.13
2024-11-04;Maria Alice da Cruz;Vieira Paulista;Notebook;4;1676.27;6705.08
2024-02-27;Larissa da Costa;Machado;Teclado;9;1956.68;17610.12
2025-04-13;Luan Câmara;Cassiano Grande;Mouse;5;1062.14;5310.7
2025-04-09;Nicole Vargas;Martins Verde;Mouse;2;2151.64;4303.28
2025-09-12;Leandro Vargas;Nunes Grande;Smartphone;4;2669.52;10678.08
2024-08-09;Anna Liz Oliveira;Siqueira de Martins;Monitor;2;2858.59;5717.18
2025-01-28;Bruno Cunha;Gomes da Praia;Mouse;9;2211.37;19902.33
2024-02-16;Matteo Castro;Borges Alegre;Mouse;4;746.34;2985.36
2025-09-16;Srta. Isabela Nunes;das Neves;Monitor;9;2560.0;23040.0
2025-02-20;Nina Monteiro;da Mata;Monitor;4;2577.66;10310.64
2024-01-20;Luara Carvalho;Montenegro de Goiás;Smartphone;2;2656.79;5313.58
2024-10-17;Maria Liz Marques;Moreira do Norte;Notebook;4;473.14;1892.56
2024-05-10;José Aragão;Freitas Grande;Mouse;4;1185.89;4743.56
2024-08-17;Diego Moreira;da Luz do Galho;Smartphone;8;2825.58;22604.64
2025-07-03;Bella Pastor;Mendonça de Duarte;Mouse;2;1584.32;3168.64
2024-02-06;Luísa Sá;Rios de Goiás;Monitor;7;812.66;5688.62
2025-08-04;Theodoro da Rocha;Rezende;Mouse;4;1880.73;7522.92
2024-07-30;Ian Duarte;Silva;Teclado;6;192.05;1152.3
2025-06-03;Antônio Casa Grande;Carvalho de da Conceição;Notebook;9;1924.83;17323.47
2025-09-19;Maitê Machado;Melo do Norte;Mouse;3;1106.0;3318.0
2024-07-28;Sophia da Mota;da Cunha Grande;Monitor;7;2305.25;16136.75
2024-03-16;Vitor Hugo Almeida;Pimenta;Mouse;4;2739.74;10958.96
2024-02-02;Lavínia Aparecida;Castro;Notebook;7;2700.15;18901.05
2025-06-15;Dr. Leandro Aragão;Albuquerque de Campos;Notebook;8;1504.25;12034.0
2024-06-28;João Lucas Freitas;Nogueira Verde;Monitor;2;1837.07;3674.14
2024-08-16;Julia da Costa;Lima;Monitor;5;2243.4;11217.0
2024-12-08;Sophie Moreira;Fonseca;Notebook;5;204.49;1022.45
2025-08-12;Laura Viana;Carvalho;Teclado;4;999.02;3996.08
2025-03-30;Dra. Ana Brito;Vargas;Notebook;8;2840.58;22724.64
2025-09-14;Sra. Emanuelly Novaes;Lima da Serra;Mouse;8;581.72;4653.76
2024-01-11;Clara Costela;Pires;Smartphone;7;1099.42;7695.94
2024-01-31;Lavínia Sá;Novais;Smartphone;1;1779.85;1779.85
2024-09-30;Luara Moraes;Machado de Carvalho;Teclado;10;2263.9;22639.0
2025-05-24;Dr. Anthony Gabriel Sousa;Vieira do Sul;Mouse;5;908.25;4541.25
2024-05-19;Fernando Dias;Guerra;Mouse;7;2808.7;19660.9
2024-11-21;Ayla Barros;Lima de Mendes;Smartphone;7;2327.42;16291.94
2024-10-28;Beatriz Azevedo;Correia Alegre;Smartphone;9;528.34;4755.06
2023-11-27;Luigi Monteiro;Albuquerque de da Rosa;Teclado;5;1826.78;9133.9
2024-05-20;Heloísa Marques;Vieira do Oeste;Mouse;4;1924.23;7696.92
2024-07-21;Stephany Lima;Duarte da Prata;Smartphone;3;1876.34;5629.02
2023-11-07;Srta. Ana Júlia Fernandes;Montenegro;Smartphone;9;2247.85;20230.65
2023-12-30;Sra. Maria Isis Lopes;Macedo;Monitor;9;652.99;5876.91
2024-05-23;Davi Fogaça;Vasconcelos do Campo;Monitor;7;1087.93;7615.51
2025-02-05;Bianca Lima;Ribeiro de Câmara;Notebook;2;1543.92;3087.84
2024-08-11;Thiago da Rosa;Borges do Campo;Notebook;8;778.1;6224.8
2025-09-10;Luan Nunes;Moraes do Campo;Smartphone;2;690.3;1380.6
2025-01-01;Isabel Pimenta;Campos;Teclado;7;2223.33;15563.31
2025-01-21;Dr. Fernando Cavalcanti;Gomes das Pedras;Notebook;4;2519.53;10078.12
2024-11-03;Erick Garcia;Ribeiro;Teclado;7;1482.17;10375.19
2025-05-22;João Gabriel Gonçalves;da Costa do Campo;Teclado;8;2222.39;17779.12
2024-01-13;Eduarda Vargas;da Mota;Teclado;1;157.66;157.66
2024-10-21;Dra. Maria Luísa Machado;Vasconcelos;Mouse;6;2809.48;16856.88
2024-06-04;Zoe Viana;Leão;Smartphone;2;1869.58;3739.16
2024-09-30;Murilo Macedo;Ferreira;Mouse;2;1909.17;3818.34
2024-11-30;Anthony Gabriel Silveira;Dias;Monitor;5;758.43;3792.15
2023-11-25;Pietro Correia;Vargas do Galho;Smartphone;9;956.63;8609.67
2024-06-10;Maria Eduarda Porto;Guerra da Serra;Mouse;8;1831.29;14650.32
2024-09-09;Liam Melo;Silveira;Monitor;5;2968.75;14843.75
2024-09-01;Nathan Martins;Souza;Monitor;8;614.52;4916.16
2024-11-01;Mateus Pacheco;Câmara;Teclado;3;1627.45;4882.35
2025-10-09;José Pedro Rocha;da Mota;Mouse;8;735.61;5884.88
2025-07-07;Olivia Guerra;Almeida;Mouse;2;1817.63;3635.26
2024-04-04;Ísis Lima;Guerra de Minas;Teclado;5;2152.79;10763.95
2024-06-04;Pietra da Mota;Leão;Monitor;2;2622.87;5245.74
2025-07-04;Luigi Aragão;Brito de Cavalcanti;Monitor;2;1969.39;3938.78
2024-12-20;Vinícius Gonçalves;Silva;Notebook;7;1171.74;8202.18
2024-11-26;Beatriz Barbosa;da Conceição das Pedras;Notebook;3;1404.91;4214.73
2025-09-30;Théo Melo;Freitas Paulista;Teclado;2;912.04;1824.08
2024-10-01;Fernanda Gomes;Garcia de Novaes;Smartphone;8;1086.14;8689.12
2025-08-28;Enrico Novais;da Rosa;Mouse;7;2926.09;20482.63
2025-05-03;Sra. Antonella Rios;Borges das Pedras;Monitor;2;2895.37;5790.74
2023-12-21;Bruno Rezende;Rezende;Smartphone;4;1772.95;7091.8
2025-10-07;Sr. Theo Silva;Sampaio;Monitor;4;2340.13;9360.52
2025-06-29;Oliver Fonseca;Melo;Monitor;10;1850.8;18508.0
2023-10-27;Brayan Montenegro;Souza;Smartphone;3;2242.44;6727.32
2025-05-26;Ágatha Leão;Carvalho de Goiás;Monitor;4;1040.0;4160.0
2025-04-19;Marcelo Oliveira;Jesus de Montenegro;Teclado;8;1502.71;12021.68
2024-05-31;Carolina Pinto;Pires das Flores;Notebook;9;268.33;2414.97
2024-10-29;Leonardo Montenegro;Cavalcante da Prata;Mouse;2;2162.37;4324.74
2025-09-01;Mariah Correia;Pimenta;Monitor;7;901.5;6310.5
2024-08-30;Henrique Vasconcelos;Abreu do Amparo;Teclado;6;758.07;4548.42
2024-08-29;Jade Farias;Costela;Mouse;1;1799.55;1799.55
2024-07-22;Asafe Aragão;Freitas do Campo;Smartphone;3;2679.66;8038.98
2025-05-23;Luan Silva;da Conceição;Smartphone;3;2261.93;6785.79
2024-06-17;Davi Lucas Cunha;Campos;Mouse;3;1189.65;3568.95
2025-08-14;Eduardo Rios;da Cruz do Galho;Smartphone;10;1638.96;16389.6
2024-04-11;Srta. Sophie Novais;Albuquerque;Mouse;3;1385.47;4156.41
2024-10-13;José Miguel Borges;Peixoto;Smartphone;2;2013.89;4027.78
2024-08-23;Ana Clara Rocha;Monteiro;Notebook;6;873.58;5241.48
2024-12-16;Guilherme Nogueira;Alves do Oeste;Teclado;2;1951.04;3902.08
2024-05-04;Henry Nogueira;da Mota;Notebook;2;1835.49;3670.98
2024-12-04;Maria Cecília Novais;Fogaça;Monitor;5;2355.38;11776.9
2024-02-20;Manuela Nunes;Macedo do Galho;Monitor;6;1288.74;7732.44
2025-05-03;Ester da Rocha;Caldeira;Teclado;1;1718.34;1718.34
2024-04-21;Nina Almeida;Gomes da Praia;Smartphone;5;2796.6;13983.0
2023-12-16;Ana Sophia Porto;Silva;Smartphone;10;350.5;3505.0
2024-04-16;Oliver Camargo;Vargas da Praia;Monitor;1;1773.74;1773.74
2024-01-18;Luiz Otávio Pastor;Pereira;Smartphone;10;2684.57;26845.7
2024-07-26;Asafe Brito;Lopes do Campo;Notebook;2;2985.39;5970.78
2024-01-18;Ryan Rodrigues;Barbosa;Smartphone;8;2826.28;22610.24
2024-12-25;Clarice da Paz;Garcia;Teclado;1;1826.64;1826.64
2025-05-02;Gustavo Henrique Martins;Martins de Pires;Mouse;6;1432.8;8596.8
2025-06-03;Anthony Gabriel Montenegro;Mendes do Campo;Smartphone;2;407.71;815.42
2024-09-03;Ana Julia da Cunha;Araújo;Notebook;4;1631.89;6527.56
2024-11-04;Maysa Duarte;Novaes de Barbosa;Monitor;4;640.14;2560.56
2025-01-17;Sr. Vitor Hugo Guerra;Andrade de Minas;Notebook;5;1426.45;7132.25
2023-11-03;Dra. Ana Laura Dias;Cavalcanti do Norte;Monitor;10;2591.32;25913.2
2025-08-08;Rhavi Barbosa;Santos de Minas;Teclado;2;2210.68;4421.36
2024-02-23;Sr. Marcos Vinicius Ribeiro;Moraes do Sul;Monitor;7;1565.69;10959.83
2024-10-03;Davi Luiz Sampaio;Teixeira de Aparecida;Mouse;1;148.35;148.35
2025-08-12;Sr. Gustavo Mendonça;Silva;Teclado;3;2934.93;8804.79
2024-02-17;Dra. Mariane Lopes;Rodrigues das Flores;Mouse;1;125.76;125.76
2024-02-08;Ana Laura Casa Grande;Souza do Norte;Monitor;8;2878.69;23029.52
2023-11-27;Giovanna Costela;Costela Paulista;Smartphone;6;1248.32;7489.92
2023-12-02;Maria Helena Barbosa;Vargas;Teclado;6;551.36;3308.16
2024-02-19;Sabrina Machado;Silva do Norte;Teclado;3;670.26;2010.78
2025-08-07;Pedro Henrique Marques;Barbosa de Araújo;Teclado;8;1084.47;8675.76
2024-06-19;Laís Souza;Cardoso Grande;Notebook;2;2468.54;4937.08
2025-03-12;Marcela Novaes;da Rosa de Minas;Teclado;8;1787.37;14298.96
2025-03-05;Letícia Araújo;Ferreira;Smartphone;10;2892.25;28922.5
2024-04-07;Murilo Sales;Sá da Praia;Smartphone;1;2295.85;2295.85
2025-06-29;Maria Flor Abreu;Ribeiro;Notebook;5;1885.51;9427.55
2024-08-16;Levi Peixoto;Araújo;Mouse;2;1916.86;3833.72
2024-01-27;Ana Carolina Vieira;da Rocha;Monitor;9;2910.1;26190.9
2025-05-29;Ryan Sá;da Paz de Pinto;Monitor;4;940.78;3763.12
2025-09-15;Nicolas Martins;Fonseca de Cassiano;Teclado;2;246.94;493.88
2025-01-19;Letícia Lopes;Azevedo da Mata;Monitor;2;142.99;285.98
2025-09-12;Sarah Lima;da Costa;Notebook;2;1376.71;2753.42
2024-12-05;Sr. Isaque Peixoto;Correia Alegre;Monitor;9;1690.12;15211.08
2025-08-01;André Mendonça;Mendes das Flores;Teclado;9;462.3;4160.7
2025-10-12;Rafaela Montenegro;Nunes das Flores;Notebook;7;789.52;5526.64
2024-05-08;Joana Almeida;Cunha de Machado;Monitor;2;442.56;885.12
2025-01-25;Beatriz Rezende;Moura;Mouse;2;142.93;285.86
2025-10-06;Mariane Caldeira;da Luz;Notebook;2;2309.74;4619.48
2024-10-10;Vitor Viana;Cavalcante de Farias;Monitor;10;519.15;5191.5
2024-02-21;Agatha Alves;Melo de Santos;Notebook;5;2922.28;14611.4
2024-06-21;Dra. Maria Moreira;da Cruz;Mouse;5;701.28;3506.4
2025-05-31;Vitor Gabriel Azevedo;Rocha;Smartphone;7;2834.82;19843.74
2025-05-11;Mateus Novaes;Câmara;Smartphone;9;1601.79;14416.11
2024-04-15;Srta. Ana Liz Moraes;Martins;Mouse;9;1146.32;10316.88
2025-05-06;Agatha da Rosa;Ferreira das Pedras;Monitor;4;2625.73;10502.92
2024-09-22;Allana Campos;Costela;Smartphone;3;1732.15;5196.45
2024-05-22;Felipe Pires;Cunha de Lima;Smartphone;2;2448.18;4896.36
2024-07-16;Ana Beatriz Novaes;Macedo;Mouse;3;1684.02;5052.06
2024-11-28;Dra. Emanuelly Montenegro;Martins de Ramos;Mouse;2;1694.36;3388.72
2023-11-23;Théo Fernandes;Caldeira;Teclado;9;1834.51;16510.59
2024-07-21;Agatha Vasconcelos;Monteiro;Mouse;4;2441.02;9764.08
2024-09-20;Hadassa Novaes;Ferreira;Mouse;1;1170.64;1170.64
2024-06-02;Yago Ramos;Lima Grande;Notebook;10;393.15;3931.5
2024-12-06;Stella Aragão;Pastor do Amparo;Teclado;5;1502.34;7511.7
2024-07-16;Sara Correia;Machado;Smartphone;5;1617.78;8088.9
2024-05-18;Heitor Sampaio;Marques;Monitor;10;384.04;3840.4
2025-03-01;Olívia Rios;Souza;Smartphone;9;691.62;6224.58
2025-02-06;Marcelo Caldeira;Costela;Monitor;7;104.56;731.92
2024-11-23;Ravi Lucca Rios;Melo;Mouse;2;381.13;762.26
2024-08-26;Gabrielly Leão;Aragão;Monitor;8;701.98;5615.84
2024-01-06;Mateus das Neves;Porto da Serra;Monitor;8;227.4;1819.2
2023-12-10;Srta. Elisa Castro;da Costa dos Dourados;Teclado;5;105.82;529.1
2025-04-06;Ana Beatriz Novaes;Oliveira de Teixeira;Monitor;10;2441.44;24414.4
2023-12-20;Olivia Aragão;da Mata do Amparo;Teclado;10;563.06;5630.6
2024-05-19;Bento Leão;Souza de Vieira;Notebook;10;2766.7;27667.0
2023-12-01;Antonella Ferreira;Costela;Teclado;1;1687.17;1687.17
2023-10-29;Daniel Nascimento;Fernandes;Notebook;1;1528.33;1528.33
2024-10-02;Caleb Rocha;Pacheco do Oeste;Smartphone;2;338.28;676.56
2025-06-07;João Miguel Sales;Azevedo do Amparo;Mouse;4;1788.1;7152.4
2024-03-30;Enzo Montenegro;Leão da Serra;Monitor;7;2473.85;17316.95
2024-05-11;Maria Laura Lima;das Neves da Mata;Mouse;9;404.54;3640.86
2024-10-07;Sr. Yuri Alves;Araújo;Notebook;5;523.44;2617.2
2025-05-21;Maria Luiza Cassiano;Rodrigues da Serra;Notebook;9;1598.06;14382.54
2024-08-03;Dr. Valentim Pacheco;Rodrigues;Mouse;6;2595.47;15572.82
2024-04-03;Mariana Pinto;da Cunha do Galho;Notebook;3;2396.56;7189.68
2024-03-22;Arthur Miguel Guerra;Farias do Galho;Teclado;5;2320.38;11601.9
2024-02-09;Asafe Macedo;Vargas das Flores;Monitor;2;2163.66;4327.32
2025-02-09;Ravi Vargas;Lopes do Galho;Smartphone;5;591.93;2959.65
2024-05-14;Srta. Emanuella Pastor;da Mota do Sul;Teclado;2;2246.68;4493.36
2024-01-17;Srta. Maya da Rocha;Mendes de da Costa;Notebook;6;1931.08;11586.48
2024-11-07;Ana Lívia Marques;Cavalcante das Pedras;Mouse;3;1872.72;5618.16
2024-08-27;Dante Moreira;Cardoso;Mouse;1;2648.69;2648.69
2024-04-17;Luísa Leão;Monteiro das Flores;Smartphone;6;1961.06;11766.36
2024-04-19;Emanuella Freitas;Martins;Smartphone;2;1073.62;2147.24
2024-08-25;Srta. Beatriz Farias;Pastor da Prata;Smartphone;8;1066.13;8529.04
2025-09-30;Yan Leão;Pereira de Nogueira;Monitor;7;402.29;2816.03
2025-02-26;Anthony Santos;da Mata de Melo;Notebook;1;2208.99;2208.99
2024-01-11;Maria Flor Fernandes;Vieira de Farias;Notebook;9;1383.97;12455.73
2025-05-02;Calebe Alves;Silva do Galho;Mouse;6;1099.5;6597.0
2023-11-18;Liam Sousa;Silva;Monitor;3;2243.62;6730.86
2024-07-25;Benjamin Alves;da Paz de Minas;Teclado;9;711.21;6400.89
2024-12-22;Isabel Rocha;Costa da Praia;Smartphone;10;582.59;5825.9
2024-01-02;Laís da Mota;Gomes do Galho;Notebook;5;185.12;925.6
2023-11-01;Anthony Freitas;da Paz;Monitor;2;2824.56;5649.12
2025-07-15;Lorenzo Cassiano;Gomes;Mouse;5;775.3;3876.5
2023-11-12;Henrique Duarte;Aparecida;Notebook;5;2507.42;12537.1
2024-02-01;Zoe Brito;Pinto da Praia;Monitor;2;856.35;1712.7
2024-06-11;Lorenzo Cavalcante;Lopes Alegre;Monitor;4;925.12;3700.48
2024-10-16;Sara Aragão;Nogueira;Smartphone;5;1703.83;8519.15
2023-11-27;Mateus Cassiano;Ramos;Mouse;3;1112.17;3336.51
2024-05-26;Dr. Enrico Pastor;Cirino;Notebook;8;2180.02;17440.16
2024-12-06;Joaquim Fogaça;Correia;Smartphone;10;1324.07;13240.7
2024-03-11;Maria Eduarda Carvalho;Pinto de Vieira;Mouse;7;2596.92;18178.44
2024-01-14;Cauã Marques;Vargas;Monitor;1;934.19;934.19
2025-02-13;Ágatha Ribeiro;da Luz;Notebook;6;2393.7;14362.2
2024-12-27;Caleb Pires;Teixeira;Mouse;10;2930.31;29303.1
2024-04-18;Josué Fonseca;da Conceição do Norte;Monitor;8;560.2;4481.6
2024-03-10;João Gabriel Fonseca;Sales Grande;Teclado;6;2103.86;12623.16
2024-01-05;Luiz Miguel da Mota;Siqueira de Pastor;Monitor;10;675.52;6755.2
2024-05-09;Eduardo Aragão;Teixeira do Oeste;Mouse;10;2654.23;26542.3
2024-07-31;Lucca Câmara;Andrade;Smartphone;6;2541.96;15251.76
2024-02-25;Natália Leão;da Rocha das Flores;Teclado;1;1937.98;1937.98
2024-04-27;Dra. Emanuella Gomes;Gomes;Monitor;5;1937.48;9687.4
2025-09-20;Milena Cavalcanti;Carvalho Alegre;Teclado;6;2541.16;15246.96
2024-12-03;Eduardo Araújo;Albuquerque;Smartphone;9;1640.71;14766.39
2024-08-24;Léo Farias;Sales do Norte;Monitor;8;1496.61;11972.88
2025-04-14;Ana Clara Pires;Abreu de Macedo;Smartphone;4;1917.89;7671.56
2024-06-03;Bernardo da Conceição;Machado;Monitor;1;2935.17;2935.17
2025-07-18;Luara Sampaio;Sá;Monitor;8;1752.87;14022.96
2025-05-04;Rael Casa Grande;Novais de Rodrigues;Mouse;1;2521.74;2521.74
2023-12-11;Matteo Dias;Jesus;Monitor;3;1790.57;5371.71
2025-09-25;Anthony Gabriel da Rocha;Abreu Verde;Notebook;8;785.56;6284.48
2024-04-11;Dra. Valentina Sá;Vasconcelos;Mouse;4;1803.31;7213.24
2025-02-27;Isadora Melo;Cunha do Sul;Mouse;7;1400.53;9803.71
2024-01-12;Levi Fogaça;Barbosa Verde;Mouse;2;2698.49;5396.98
2025-01-21;Gabrielly Nunes;Moreira;Teclado;7;2916.05;20412.35
2024-07-19;Sra. Daniela Souza;Caldeira de Rocha;Monitor;8;1365.72;10925.76
2024-04-06;Murilo Pastor;Pires de Goiás;Notebook;3;1523.83;4571.49
2024-03-06;Lucas Correia;Peixoto do Sul;Monitor;10;291.23;2912.3
2024-08-13;Vicente Montenegro;Barros;Notebook;7;141.13;987.91
2024-07-15;Miguel Vieira;da Luz do Amparo;Mouse;8;1288.46;10307.68
2025-08-07;Rafaela Cavalcanti;Borges do Campo;Teclado;9;1685.5;15169.5
2024-09-29;Vitor Aparecida;Oliveira;Teclado;6;2288.83;13732.98
2023-11-20;Diego Costela;Sampaio das Flores;Monitor;6;1477.06;8862.36
2024-10-21;Pedro Novais;Sales;Notebook;9;1062.98;9566.82
2025-02-17;Guilherme Sampaio;Gomes das Flores;Teclado;3;746.19;2238.57
2025-02-07;João Pedro Gomes;Rodrigues da Prata;Teclado;5;310.71;1553.55
2023-11-22;Srta. Hellena Pacheco;Pastor das Pedras;Smartphone;1;2324.92;2324.92
2024-01-05;João Miguel Lopes;Abreu de Rocha;Mouse;9;2027.9;18251.1
2024-01-16;Luigi Leão;Rocha de Minas;Mouse;8;2133.41;17067.28
2024-12-15;Benicio Guerra;Lima Grande;Teclado;1;500.28;500.28
2025-07-06;Henry Gabriel Câmara;Freitas;Mouse;10;2950.47;29504.7
2024-07-18;Luiz Miguel Montenegro;Leão;Mouse;7;2832.92;19830.44
2024-08-19;Lucas Gabriel Borges;Farias;Monitor;4;476.05;1904.2
2025-07-31;Ana Vitória Freitas;Sá Verde;Teclado;6;2869.67;17218.02
2024-01-24;Sra. Antonella da Costa;Monteiro do Oeste;Monitor;5;107.67;538.35
2025-02-11;Giovanna Teixeira;Castro de da Cunha;Smartphone;3;2959.66;8878.98
2023-11-05;Eloá Abreu;Pereira de Minas;Mouse;9;1018.62;9167.58
2025-05-25;Valentim Siqueira;Gomes do Norte;Smartphone;8;2564.39;20515.12
2025-05-01;João Gabriel Pimenta;Moura;Teclado;3;1934.49;5803.47
2024-12-02;Thiago Camargo;Guerra;Monitor;8;1284.05;10272.4
2024-10-05;Mariana Aparecida;Almeida de Ribeiro;Smartphone;9;1226.85;11041.65
2024-05-17;Sra. Marcela Macedo;Rezende;Mouse;10;1055.27;10552.7
2024-09-16;Guilherme Camargo;Abreu;Notebook;1;1541.64;1541.64
2024-12-18;Valentim Siqueira;Brito;Mouse;1;1235.03;1235.03
2023-11-18;Rebeca Pacheco;da Cunha;Monitor;10;1904.23;19042.3
2025-08-11;Dra. Eloah Castro;da Paz;Smartphone;2;1263.58;2527.16
2024-04-19;João Felipe Pires;Teixeira;Mouse;8;2356.71;18853.68
2024-11-11;Davi Lucca Pereira;Rocha da Mata;Smartphone;8;1623.58;12988.64
2025-06-26;Mariah Oliveira;Costa;Mouse;5;1285.2;6426.0
2024-11-22;José Miguel Barros;Santos do Sul;Monitor;2;2953.24;5906.48
2025-08-31;Mirella Nascimento;Borges do Sul;Monitor;4;839.73;3358.92
2025-05-29;Carolina Castro;Rocha;Monitor;7;992.4;6946.8
2025-09-12;Sr. Ian Fonseca;Barbosa;Notebook;1;1488.63;1488.63
2024-01-12;Sofia da Cunha;Freitas;Teclado;7;2945.27;20616.89
2024-02-16;Bella Azevedo;Teixeira do Oeste;Teclado;2;240.31;480.62
2024-02-15;Davi Lucca Silveira;Nascimento;Smartphone;3;2634.97;7904.91
2024-04-24;Emanuel Andrade;Dias;Smartphone;4;1088.72;4354.88
2024-02-25;Leandro Vasconcelos;Pinto;Mouse;6;704.72;4228.32
2025-03-16;Ana Julia Fonseca;Camargo;Notebook;2;1908.85;3817.7
2024-10-23;Julia da Costa;Sampaio Paulista;Teclado;5;819.74;4098.7
2024-04-24;Ian Cardoso;Moreira de Goiás;Smartphone;6;2954.16;17724.96
2024-04-19;Joana Sampaio;Machado de Moraes;Monitor;6;2925.54;17553.24
2025-05-22;Isadora Caldeira;Fonseca;Notebook;9;397.02;3573.18
2024-05-25;Hadassa Farias;Viana;Teclado;2;2468.74;4937.48
2023-11-29;João Vitor Monteiro;Santos;Smartphone;7;1305.78;9140.46
2024-04-04;Sra. Nicole Moraes;Vasconcelos do Sul;Teclado;2;1853.53;3707.06
2025-08-31;Sra. Maria Cecília da Cunha;Leão;Teclado;2;2953.55;5907.1
2023-11-22;Raul Viana;Novais Paulista;Monitor;10;2630.03;26300.3
2023-11-08;Dr. Ian Freitas;Porto;Notebook;3;440.25;1320.75
2024-07-10;Eduarda Martins;Macedo Paulista;Notebook;9;2051.52;18463.68
2025-08-22;Camila Ribeiro;Sá dos Dourados;Mouse;8;2413.08;19304.64
2023-10-20;Zoe Monteiro;da Rocha;Notebook;8;287.83;2302.64
2025-03-26;Sra. Mariana Silveira;Caldeira do Amparo;Teclado;1;1162.65;1162.65
2025-10-01;Dra. Lunna Martins;Vieira de Brito;Teclado;1;2476.82;2476.82
2025-10-01;Leonardo Marques;Souza de Fernandes;Monitor;9;2522.35;22701.15
2024-08-06;Heloisa Rios;Sales;Notebook;7;1943.23;13602.61
2024-08-30;Davi Miguel Siqueira;Cavalcanti;Teclado;6;1566.14;9396.84
2023-11-15;Yasmin Macedo;Araújo de Gonçalves;Teclado;6;1561.65;9369.9
2024-04-29;Theo Mendonça;Pastor do Galho;Monitor;9;2871.18;25840.62
2024-08-15;Evelyn Costela;da Costa;Teclado;1;1195.27;1195.27
2025-03-07;Dr. Ryan Casa Grande;Pimenta;Smartphone;5;2757.3;13786.5
2025-04-08;Srta. Bianca da Conceição;Albuquerque;Smartphone;2;2268.94;4537.88
2024-09-27;Camila Barbosa;da Mota;Teclado;7;2158.8;15111.6
2023-10-16;Matheus Silva;Pacheco;Smartphone;4;1235.68;4942.72
2025-03-09;Otávio Dias;Carvalho da Serra;Notebook;6;2576.05;15456.3
2025-04-29;Maria Fernanda Silveira;da Cruz do Galho;Notebook;10;2330.31;23303.1
2025-04-14;José Miguel Jesus;Barbosa;Monitor;5;116.17;580.85
2025-06-17;Heloísa Porto;Lima;Smartphone;3;2951.83;8855.49
2024-08-17;Apollo Nogueira;Nascimento;Notebook;3;1972.88;5918.64
2025-07-13;Maria Isis Novais;da Costa de da Mata;Teclado;1;1557.3;1557.3
2023-11-03;Sr. Lorenzo da Mata;Campos da Mata;Teclado;7;2392.71;16748.97
2024-02-05;Beatriz Caldeira;Fonseca;Monitor;3;2224.9;6674.7
2025-08-16;Laís Pereira;Barbosa;Monitor;10;2060.0;20600.0
2025-08-20;Srta. Cecilia Moraes;Fogaça das Pedras;Smartphone;2;689.7;1379.4
2025-08-22;Otto Novais;Novais;Smartphone;8;1874.46;14995.68
2024-05-06;Sr. Anthony Siqueira;Rezende;Smartphone;8;1490.79;11926.32
2024-12-24;Miguel Martins;Jesus de da Paz;Notebook;7;153.77;1076.39
2025-10-11;Maria Fernanda Barros;Cavalcante do Amparo;Notebook;8;2943.38;23547.04
2025-04-17;Samuel Cunha;Lopes de Goiás;Mouse;9;2246.52;20218.68
2024-01-12;Srta. Mariane Siqueira;Nascimento de Duarte;Mouse;7;252.83;1769.81
2024-01-20;Srta. Aylla Rezende;Mendes;Monitor;1;1918.73;1918.73
2023-11-11;Thales Sampaio;Barros;Mouse;8;470.24;3761.92
2024-05-16;Vinícius Castro;Almeida;Mouse;10;371.03;3710.3
2024-04-18;Benício Araújo;da Conceição do Oeste;Mouse;9;2005.92;18053.28
2024-09-14;José Santos;Pinto;Monitor;3;1659.99;4979.97
2024-08-14;Dr. Enzo Ribeiro;da Paz de Barbosa;Smartphone;9;1607.85;14470.65
2024-11-20;Isis Abreu;Rodrigues do Campo;Mouse;3;1179.71;3539.13
2024-10-19;Dom Aparecida;da Cunha;Monitor;5;2423.08;12115.4
2025-04-25;Antony Farias;Pereira;Notebook;5;310.73;1553.65
